nom_ree;ear_data;ear_max_ree;ear_verif_ree_mwmes;ear_verif_ree_percentual
ITAIPU;2017-02-28;0.0;0.0;0.0
MADEIRA;2017-02-28;290.0;269.0;92.76
NORDESTE;2017-02-28;51809.0;10653.0;20.56
NORTE;2017-02-28;15018.0;7113.0;47.36
PARANA;2017-02-28;152257.0;69639.0;45.74
SUDESTE;2017-02-28;50796.0;12203.0;24.02
SUL;2017-02-28;20100.0;10381.0;51.65
TELES PIRES;2017-02-28;0.0;0.0;0.0
BELO MONTE;2017-03-01;22.0;18.0;81.82
ITAIPU;2017-03-01;0.0;0.0;0.0
MADEIRA;2017-03-01;290.0;272.0;93.79
NORDESTE;2017-03-01;51809.0;10793.0;20.83
NORTE;2017-03-01;15018.0;7291.0;48.55
PARANA;2017-03-01;152257.0;69653.0;45.75
SUDESTE;2017-03-01;50796.0;12249.0;24.11
SUL;2017-03-01;20100.0;10265.0;51.07
TELES PIRES;2017-03-01;0.0;0.0;0.0
BELO MONTE;2017-03-02;22.0;18.0;81.82
ITAIPU;2017-03-02;0.0;0.0;0.0
MADEIRA;2017-03-02;290.0;270.0;93.1
NORDESTE;2017-03-02;51809.0;10845.0;20.93
NORTE;2017-03-02;15018.0;7446.0;49.58
PARANA;2017-03-02;152257.0;69607.0;45.72
SUDESTE;2017-03-02;50796.0;12307.0;24.23
SUL;2017-03-02;20100.0;10181.0;50.65
TELES PIRES;2017-03-02;0.0;0.0;0.0
BELO MONTE;2017-03-03;22.0;19.0;86.36
ITAIPU;2017-03-03;0.0;0.0;0.0
MADEIRA;2017-03-03;290.0;269.0;92.76
NORDESTE;2017-03-03;51809.0;10870.0;20.98
NORTE;2017-03-03;15018.0;7612.0;50.69
PARANA;2017-03-03;152257.0;69627.0;45.73
SUDESTE;2017-03-03;50796.0;12372.0;24.36
SUL;2017-03-03;20100.0;10109.0;50.29
TELES PIRES;2017-03-03;0.0;0.0;0.0
BELO MONTE;2017-03-04;22.0;19.0;86.36
ITAIPU;2017-03-04;0.0;0.0;0.0
MADEIRA;2017-03-04;290.0;268.0;92.41
NORDESTE;2017-03-04;51809.0;10888.0;21.02
NORTE;2017-03-04;15018.0;7792.0;51.88
PARANA;2017-03-04;152257.0;70020.0;45.99
SUDESTE;2017-03-04;50796.0;12443.0;24.5
SUL;2017-03-04;20100.0;10121.0;50.35
TELES PIRES;2017-03-04;0.0;0.0;0.0
BELO MONTE;2017-03-05;22.0;19.0;86.36
ITAIPU;2017-03-05;0.0;0.0;0.0
MADEIRA;2017-03-05;290.0;266.0;91.72
NORDESTE;2017-03-05;51809.0;10896.0;21.03
NORTE;2017-03-05;15018.0;7965.0;53.04
PARANA;2017-03-05;152257.0;70463.0;46.28
SUDESTE;2017-03-05;50796.0;12520.0;24.65
SUL;2017-03-05;20100.0;10232.0;50.91
TELES PIRES;2017-03-05;0.0;0.0;0.0
BELO MONTE;2017-03-06;22.0;19.0;86.36
ITAIPU;2017-03-06;0.0;0.0;0.0
MADEIRA;2017-03-06;290.0;265.0;91.38
NORDESTE;2017-03-06;51809.0;10931.0;21.1
NORTE;2017-03-06;15018.0;8128.0;54.12
PARANA;2017-03-06;152257.0;70538.0;46.33
SUDESTE;2017-03-06;50796.0;12620.0;24.84
SUL;2017-03-06;20100.0;10186.0;50.68
TELES PIRES;2017-03-06;0.0;0.0;0.0
BELO MONTE;2017-03-07;22.0;20.0;90.91
ITAIPU;2017-03-07;0.0;0.0;0.0
MADEIRA;2017-03-07;290.0;268.0;92.41
NORDESTE;2017-03-07;51809.0;10938.0;21.11
NORTE;2017-03-07;15018.0;8270.0;55.07
PARANA;2017-03-07;152257.0;70708.0;46.44
SUDESTE;2017-03-07;50796.0;12704.0;25.01
SUL;2017-03-07;20100.0;10118.0;50.34
TELES PIRES;2017-03-07;0.0;0.0;0.0
BELO MONTE;2017-03-08;22.0;20.0;90.91
ITAIPU;2017-03-08;0.0;0.0;0.0
MADEIRA;2017-03-08;290.0;272.0;93.79
NORDESTE;2017-03-08;51809.0;10956.0;21.15
NORTE;2017-03-08;15018.0;8404.0;55.96
PARANA;2017-03-08;152257.0;70932.0;46.59
SUDESTE;2017-03-08;50796.0;12794.0;25.19
SUL;2017-03-08;20100.0;10056.0;50.03
TELES PIRES;2017-03-08;0.0;0.0;0.0
BELO MONTE;2017-03-09;22.0;21.0;95.45
ITAIPU;2017-03-09;0.0;0.0;0.0
MADEIRA;2017-03-09;290.0;269.0;92.76
NORDESTE;2017-03-09;51809.0;10957.0;21.15
NORTE;2017-03-09;15018.0;8578.0;57.12
PARANA;2017-03-09;152257.0;71021.0;46.65
SUDESTE;2017-03-09;50796.0;12856.0;25.31
SUL;2017-03-09;20100.0;9972.0;49.61
TELES PIRES;2017-03-09;0.0;0.0;0.0
BELO MONTE;2017-03-10;22.0;21.0;95.45
ITAIPU;2017-03-10;0.0;0.0;0.0
MADEIRA;2017-03-10;290.0;267.0;92.07
NORDESTE;2017-03-10;51809.0;10959.0;21.15
NORTE;2017-03-10;15018.0;8768.0;58.38
PARANA;2017-03-10;152257.0;71020.0;46.64
SUDESTE;2017-03-10;50796.0;12893.0;25.38
SUL;2017-03-10;20100.0;9913.0;49.32
TELES PIRES;2017-03-10;0.0;0.0;0.0
BELO MONTE;2017-03-11;22.0;22.0;100.0
ITAIPU;2017-03-11;0.0;0.0;0.0
MADEIRA;2017-03-11;290.0;265.0;91.38
NORDESTE;2017-03-11;51809.0;10974.0;21.18
NORTE;2017-03-11;15018.0;8920.0;59.4
PARANA;2017-03-11;152257.0;71117.0;46.71
SUDESTE;2017-03-11;50796.0;12915.0;25.43
SUL;2017-03-11;20100.0;9887.0;49.19
TELES PIRES;2017-03-11;0.0;0.0;0.0
BELO MONTE;2017-03-12;22.0;22.0;100.0
ITAIPU;2017-03-12;0.0;0.0;0.0
MADEIRA;2017-03-12;290.0;265.0;91.38
NORDESTE;2017-03-12;51809.0;10973.0;21.18
NORTE;2017-03-12;15018.0;9120.0;60.73
PARANA;2017-03-12;152257.0;71365.0;46.87
SUDESTE;2017-03-12;50796.0;12933.0;25.46
SUL;2017-03-12;20100.0;9957.0;49.54
TELES PIRES;2017-03-12;0.0;0.0;0.0
BELO MONTE;2017-03-13;22.0;22.0;100.0
ITAIPU;2017-03-13;0.0;0.0;0.0
MADEIRA;2017-03-13;290.0;265.0;91.38
NORDESTE;2017-03-13;51809.0;10986.0;21.2
NORTE;2017-03-13;15018.0;9231.0;61.47
PARANA;2017-03-13;152257.0;71088.0;46.69
SUDESTE;2017-03-13;50796.0;12945.0;25.48
SUL;2017-03-13;20100.0;9953.0;49.52
TELES PIRES;2017-03-13;0.0;0.0;0.0
BELO MONTE;2017-03-14;22.0;22.0;100.0
ITAIPU;2017-03-14;0.0;0.0;0.0
MADEIRA;2017-03-14;290.0;265.0;91.38
NORDESTE;2017-03-14;51809.0;10983.0;21.2
NORTE;2017-03-14;15018.0;9291.0;61.87
PARANA;2017-03-14;152257.0;70974.0;46.61
SUDESTE;2017-03-14;50796.0;12963.0;25.52
SUL;2017-03-14;20100.0;9891.0;49.21
TELES PIRES;2017-03-14;0.0;0.0;0.0
BELO MONTE;2017-03-15;22.0;22.0;100.0
ITAIPU;2017-03-15;0.0;0.0;0.0
MADEIRA;2017-03-15;290.0;266.0;91.72
NORDESTE;2017-03-15;51809.0;10998.0;21.23
NORTE;2017-03-15;15018.0;9367.0;62.37
PARANA;2017-03-15;152257.0;70768.0;46.48
SUDESTE;2017-03-15;50796.0;12998.0;25.59
SUL;2017-03-15;20100.0;9817.0;48.84
TELES PIRES;2017-03-15;0.0;0.0;0.0
BELO MONTE;2017-03-16;22.0;22.0;100.0
ITAIPU;2017-03-16;0.0;0.0;0.0
MADEIRA;2017-03-16;290.0;267.0;92.07
NORDESTE;2017-03-16;51809.0;11014.0;21.26
NORTE;2017-03-16;15018.0;9415.0;62.69
PARANA;2017-03-16;152257.0;70496.0;46.3
SUDESTE;2017-03-16;50796.0;13016.0;25.62
SUL;2017-03-16;20100.0;9760.0;48.56
TELES PIRES;2017-03-16;0.0;0.0;0.0
BELO MONTE;2017-03-17;22.0;22.0;100.0
ITAIPU;2017-03-17;0.0;0.0;0.0
MADEIRA;2017-03-17;290.0;269.0;92.76
NORDESTE;2017-03-17;51809.0;11018.0;21.27
NORTE;2017-03-17;15018.0;9370.0;62.39
PARANA;2017-03-17;152257.0;70302.0;46.17
SUDESTE;2017-03-17;50796.0;13053.0;25.7
SUL;2017-03-17;20100.0;9705.0;48.28
TELES PIRES;2017-03-17;0.0;0.0;0.0
BELO MONTE;2017-03-18;22.0;22.0;100.0
ITAIPU;2017-03-18;0.0;0.0;0.0
MADEIRA;2017-03-18;290.0;273.0;94.14
NORDESTE;2017-03-18;51809.0;11046.0;21.32
NORTE;2017-03-18;15018.0;9357.0;62.31
PARANA;2017-03-18;152257.0;70187.0;46.1
SUDESTE;2017-03-18;50796.0;13095.0;25.78
SUL;2017-03-18;20100.0;9735.0;48.43
TELES PIRES;2017-03-18;0.0;0.0;0.0
BELO MONTE;2017-03-19;22.0;22.0;100.0
ITAIPU;2017-03-19;0.0;0.0;0.0
MADEIRA;2017-03-19;290.0;277.0;95.52
NORDESTE;2017-03-19;51809.0;11085.0;21.4
NORTE;2017-03-19;15018.0;9414.0;62.68
PARANA;2017-03-19;152257.0;70457.0;46.28
SUDESTE;2017-03-19;50796.0;13173.0;25.93
SUL;2017-03-19;20100.0;9810.0;48.81
TELES PIRES;2017-03-19;0.0;0.0;0.0
BELO MONTE;2017-03-20;22.0;22.0;100.0
ITAIPU;2017-03-20;0.0;0.0;0.0
MADEIRA;2017-03-20;290.0;284.0;97.93
NORDESTE;2017-03-20;51809.0;11092.0;21.41
NORTE;2017-03-20;15018.0;9464.0;63.02
PARANA;2017-03-20;152257.0;70425.0;46.25
SUDESTE;2017-03-20;50796.0;13259.0;26.1
SUL;2017-03-20;20100.0;9743.0;48.47
TELES PIRES;2017-03-20;0.0;0.0;0.0
BELO MONTE;2017-03-21;22.0;22.0;100.0
ITAIPU;2017-03-21;0.0;0.0;0.0
MADEIRA;2017-03-21;290.0;284.0;97.93
NORDESTE;2017-03-21;51809.0;11107.0;21.44
NORTE;2017-03-21;15018.0;9472.0;63.07
PARANA;2017-03-21;152257.0;70508.0;46.31
SUDESTE;2017-03-21;50796.0;13340.0;26.26
SUL;2017-03-21;20100.0;9668.0;48.1
TELES PIRES;2017-03-21;0.0;0.0;0.0
BELO MONTE;2017-03-22;22.0;22.0;100.0
ITAIPU;2017-03-22;0.0;0.0;0.0
MADEIRA;2017-03-22;290.0;281.0;96.9
NORDESTE;2017-03-22;51809.0;11106.0;21.44
NORTE;2017-03-22;15018.0;9482.0;63.14
PARANA;2017-03-22;152257.0;70565.0;46.35
SUDESTE;2017-03-22;50796.0;13395.0;26.37
SUL;2017-03-22;20100.0;9572.0;47.62
TELES PIRES;2017-03-22;0.0;0.0;0.0
BELO MONTE;2017-03-23;22.0;22.0;100.0
ITAIPU;2017-03-23;0.0;0.0;0.0
MADEIRA;2017-03-23;290.0;278.0;95.86
NORDESTE;2017-03-23;51809.0;11105.0;21.43
NORTE;2017-03-23;15018.0;9509.0;63.32
PARANA;2017-03-23;152257.0;70541.0;46.33
SUDESTE;2017-03-23;50796.0;13434.0;26.45
SUL;2017-03-23;20100.0;9458.0;47.05
TELES PIRES;2017-03-23;0.0;0.0;0.0
BELO MONTE;2017-03-24;22.0;22.0;100.0
ITAIPU;2017-03-24;0.0;0.0;0.0
MADEIRA;2017-03-24;290.0;279.0;96.21
NORDESTE;2017-03-24;51809.0;11124.0;21.47
NORTE;2017-03-24;15018.0;9540.0;63.52
PARANA;2017-03-24;152257.0;70496.0;46.3
SUDESTE;2017-03-24;50796.0;13457.0;26.49
SUL;2017-03-24;20100.0;9335.0;46.44
TELES PIRES;2017-03-24;0.0;0.0;0.0
BELO MONTE;2017-03-25;22.0;22.0;100.0
ITAIPU;2017-03-25;0.0;0.0;0.0
MADEIRA;2017-03-25;290.0;278.0;95.86
NORDESTE;2017-03-25;51809.0;11147.0;21.52
NORTE;2017-03-25;15018.0;9577.0;63.77
PARANA;2017-03-25;152257.0;70514.0;46.31
SUDESTE;2017-03-25;50796.0;13479.0;26.54
SUL;2017-03-25;20100.0;9261.0;46.07
TELES PIRES;2017-03-25;0.0;0.0;0.0
BELO MONTE;2017-03-26;22.0;22.0;100.0
ITAIPU;2017-03-26;0.0;0.0;0.0
MADEIRA;2017-03-26;290.0;277.0;95.52
NORDESTE;2017-03-26;51809.0;11158.0;21.54
NORTE;2017-03-26;15018.0;9562.0;63.67
PARANA;2017-03-26;152257.0;70725.0;46.45
SUDESTE;2017-03-26;50796.0;13501.0;26.58
SUL;2017-03-26;20100.0;9262.0;46.08
TELES PIRES;2017-03-26;0.0;0.0;0.0
BELO MONTE;2017-03-27;22.0;22.0;100.0
ITAIPU;2017-03-27;0.0;0.0;0.0
MADEIRA;2017-03-27;290.0;276.0;95.17
NORDESTE;2017-03-27;51809.0;11154.0;21.53
NORTE;2017-03-27;15018.0;9554.0;63.62
PARANA;2017-03-27;152257.0;70620.0;46.38
SUDESTE;2017-03-27;50796.0;13509.0;26.59
SUL;2017-03-27;20100.0;9166.0;45.6
TELES PIRES;2017-03-27;0.0;0.0;0.0
BELO MONTE;2017-03-28;22.0;22.0;100.0
ITAIPU;2017-03-28;0.0;0.0;0.0
MADEIRA;2017-03-28;290.0;275.0;94.83
NORDESTE;2017-03-28;51809.0;11163.0;21.55
NORTE;2017-03-28;15018.0;9587.0;63.84
PARANA;2017-03-28;152257.0;70562.0;46.34
SUDESTE;2017-03-28;50796.0;13524.0;26.62
SUL;2017-03-28;20100.0;9041.0;44.98
TELES PIRES;2017-03-28;0.0;0.0;0.0
BELO MONTE;2017-03-29;22.0;22.0;100.0
ITAIPU;2017-03-29;0.0;0.0;0.0
MADEIRA;2017-03-29;290.0;277.0;95.52
NORDESTE;2017-03-29;51809.0;11128.0;21.48
NORTE;2017-03-29;15018.0;9619.0;64.05
PARANA;2017-03-29;152257.0;70526.0;46.32
SUDESTE;2017-03-29;50796.0;13543.0;26.66
SUL;2017-03-29;20100.0;8947.0;44.51
TELES PIRES;2017-03-29;0.0;0.0;0.0
BELO MONTE;2017-03-30;22.0;22.0;100.0
ITAIPU;2017-03-30;0.0;0.0;0.0
MADEIRA;2017-03-30;290.0;279.0;96.21
NORDESTE;2017-03-30;51809.0;11119.0;21.46
NORTE;2017-03-30;15018.0;9615.0;64.02
PARANA;2017-03-30;152257.0;70466.0;46.28
SUDESTE;2017-03-30;50796.0;13560.0;26.7
SUL;2017-03-30;20100.0;8840.0;43.98
TELES PIRES;2017-03-30;0.0;0.0;0.0
BELO MONTE;2017-03-31;22.0;22.0;100.0
ITAIPU;2017-03-31;0.0;0.0;0.0
MADEIRA;2017-03-31;290.0;280.0;96.55
NORDESTE;2017-03-31;51809.0;11120.0;21.46
NORTE;2017-03-31;15018.0;9574.0;63.75
PARANA;2017-03-31;152257.0;70413.0;46.25
SUDESTE;2017-03-31;50796.0;13603.0;26.78
SUL;2017-03-31;20100.0;8731.0;43.44
TELES PIRES;2017-03-31;0.0;0.0;0.0
BELO MONTE;2017-04-01;22.0;22.0;100.0
ITAIPU;2017-04-01;0.0;0.0;0.0
MADEIRA;2017-04-01;290.0;280.0;96.55
NORDESTE;2017-04-01;51809.0;11137.0;21.5
NORTE;2017-04-01;15018.0;9627.0;64.1
PARANA;2017-04-01;152257.0;70609.0;46.37
SUDESTE;2017-04-01;50796.0;13657.0;26.89
SUL;2017-04-01;20100.0;8699.0;43.28
TELES PIRES;2017-04-01;0.0;0.0;0.0
BELO MONTE;2017-04-02;22.0;22.0;100.0
ITAIPU;2017-04-02;0.0;0.0;0.0
MADEIRA;2017-04-02;290.0;281.0;96.9
NORDESTE;2017-04-02;51809.0;11151.0;21.52
NORTE;2017-04-02;15018.0;9702.0;64.6
PARANA;2017-04-02;152257.0;70745.0;46.46
SUDESTE;2017-04-02;50796.0;13698.0;26.97
SUL;2017-04-02;20100.0;8704.0;43.3
TELES PIRES;2017-04-02;0.0;0.0;0.0
BELO MONTE;2017-04-03;22.0;22.0;100.0
ITAIPU;2017-04-03;0.0;0.0;0.0
MADEIRA;2017-04-03;290.0;278.0;95.86
NORDESTE;2017-04-03;51809.0;11219.0;21.65
NORTE;2017-04-03;15018.0;9661.0;64.33
PARANA;2017-04-03;152257.0;70491.0;46.3
SUDESTE;2017-04-03;50796.0;13731.0;27.03
SUL;2017-04-03;20100.0;8598.0;42.78
TELES PIRES;2017-04-03;0.0;0.0;0.0
BELO MONTE;2017-04-04;22.0;22.0;100.0
ITAIPU;2017-04-04;0.0;0.0;0.0
MADEIRA;2017-04-04;290.0;276.0;95.17
NORDESTE;2017-04-04;51809.0;11264.0;21.74
NORTE;2017-04-04;15018.0;9709.0;64.65
PARANA;2017-04-04;152257.0;70288.0;46.16
SUDESTE;2017-04-04;50796.0;13770.0;27.11
SUL;2017-04-04;20100.0;8468.0;42.13
TELES PIRES;2017-04-04;0.0;0.0;0.0
BELO MONTE;2017-04-05;22.0;22.0;100.0
ITAIPU;2017-04-05;0.0;0.0;0.0
MADEIRA;2017-04-05;290.0;274.0;94.48
NORDESTE;2017-04-05;51809.0;11288.0;21.79
NORTE;2017-04-05;15018.0;9751.0;64.93
PARANA;2017-04-05;152257.0;70124.0;46.06
SUDESTE;2017-04-05;50796.0;13788.0;27.14
SUL;2017-04-05;20100.0;8406.0;41.82
TELES PIRES;2017-04-05;0.0;0.0;0.0
BELO MONTE;2017-04-06;22.0;22.0;100.0
ITAIPU;2017-04-06;0.0;0.0;0.0
MADEIRA;2017-04-06;290.0;273.0;94.14
NORDESTE;2017-04-06;51809.0;11291.0;21.79
NORTE;2017-04-06;15018.0;9737.0;64.84
PARANA;2017-04-06;152257.0;69971.0;45.96
SUDESTE;2017-04-06;50796.0;13844.0;27.25
SUL;2017-04-06;20100.0;8378.0;41.68
TELES PIRES;2017-04-06;0.0;0.0;0.0
BELO MONTE;2017-04-07;22.0;22.0;100.0
ITAIPU;2017-04-07;0.0;0.0;0.0
MADEIRA;2017-04-07;290.0;274.0;94.48
NORDESTE;2017-04-07;51809.0;11309.0;21.83
NORTE;2017-04-07;15018.0;9719.0;64.72
PARANA;2017-04-07;152257.0;69935.0;45.93
SUDESTE;2017-04-07;50796.0;13896.0;27.36
SUL;2017-04-07;20100.0;8350.0;41.54
TELES PIRES;2017-04-07;0.0;0.0;0.0
BELO MONTE;2017-04-08;22.0;22.0;100.0
ITAIPU;2017-04-08;0.0;0.0;0.0
MADEIRA;2017-04-08;290.0;276.0;95.17
NORDESTE;2017-04-08;51809.0;11336.0;21.88
NORTE;2017-04-08;15018.0;9713.0;64.68
PARANA;2017-04-08;152257.0;70012.0;45.98
SUDESTE;2017-04-08;50796.0;13902.0;27.37
SUL;2017-04-08;20100.0;8353.0;41.56
TELES PIRES;2017-04-08;0.0;0.0;0.0
BELO MONTE;2017-04-09;22.0;22.0;100.0
ITAIPU;2017-04-09;0.0;0.0;0.0
MADEIRA;2017-04-09;290.0;279.0;96.21
NORDESTE;2017-04-09;51809.0;11360.0;21.93
NORTE;2017-04-09;15018.0;9766.0;65.03
PARANA;2017-04-09;152257.0;70271.0;46.15
SUDESTE;2017-04-09;50796.0;13918.0;27.4
SUL;2017-04-09;20100.0;8427.0;41.93
TELES PIRES;2017-04-09;0.0;0.0;0.0
BELO MONTE;2017-04-10;22.0;22.0;100.0
ITAIPU;2017-04-10;0.0;0.0;0.0
MADEIRA;2017-04-10;290.0;281.0;96.9
NORDESTE;2017-04-10;51809.0;11371.0;21.95
NORTE;2017-04-10;15018.0;9771.0;65.06
PARANA;2017-04-10;152257.0;70167.0;46.08
SUDESTE;2017-04-10;50796.0;13920.0;27.4
SUL;2017-04-10;20100.0;8379.0;41.69
TELES PIRES;2017-04-10;0.0;0.0;0.0
BELO MONTE;2017-04-11;22.0;22.0;100.0
ITAIPU;2017-04-11;0.0;0.0;0.0
MADEIRA;2017-04-11;290.0;283.0;97.59
NORDESTE;2017-04-11;51809.0;11374.0;21.95
NORTE;2017-04-11;15018.0;9775.0;65.09
PARANA;2017-04-11;152257.0;70108.0;46.05
SUDESTE;2017-04-11;50796.0;13927.0;27.42
SUL;2017-04-11;20100.0;8309.0;41.34
TELES PIRES;2017-04-11;0.0;0.0;0.0
BELO MONTE;2017-04-12;22.0;22.0;100.0
ITAIPU;2017-04-12;0.0;0.0;0.0
MADEIRA;2017-04-12;290.0;283.0;97.59
NORDESTE;2017-04-12;51809.0;11403.0;22.01
NORTE;2017-04-12;15018.0;9745.0;64.89
PARANA;2017-04-12;152257.0;70132.0;46.06
SUDESTE;2017-04-12;50796.0;13936.0;27.44
SUL;2017-04-12;20100.0;8210.0;40.85
TELES PIRES;2017-04-12;0.0;0.0;0.0
BELO MONTE;2017-04-13;22.0;22.0;100.0
ITAIPU;2017-04-13;0.0;0.0;0.0
MADEIRA;2017-04-13;290.0;283.0;97.59
NORDESTE;2017-04-13;51809.0;11413.0;22.03
NORTE;2017-04-13;15018.0;9735.0;64.82
PARANA;2017-04-13;152257.0;70224.0;46.12
SUDESTE;2017-04-13;50796.0;13944.0;27.45
SUL;2017-04-13;20100.0;8105.0;40.32
TELES PIRES;2017-04-13;0.0;0.0;0.0
BELO MONTE;2017-04-14;22.0;22.0;100.0
ITAIPU;2017-04-14;0.0;0.0;0.0
MADEIRA;2017-04-14;290.0;284.0;97.93
NORDESTE;2017-04-14;51809.0;11431.0;22.06
NORTE;2017-04-14;15018.0;9776.0;65.1
PARANA;2017-04-14;152257.0;70434.0;46.26
SUDESTE;2017-04-14;50796.0;13943.0;27.45
SUL;2017-04-14;20100.0;8094.0;40.27
TELES PIRES;2017-04-14;0.0;0.0;0.0
BELO MONTE;2017-04-15;22.0;22.0;100.0
ITAIPU;2017-04-15;0.0;0.0;0.0
MADEIRA;2017-04-15;290.0;282.0;97.24
NORDESTE;2017-04-15;51809.0;11450.0;22.1
NORTE;2017-04-15;15018.0;9749.0;64.92
PARANA;2017-04-15;152257.0;70430.0;46.26
SUDESTE;2017-04-15;50796.0;13939.0;27.44
SUL;2017-04-15;20100.0;8083.0;40.21
TELES PIRES;2017-04-15;0.0;0.0;0.0
BELO MONTE;2017-04-16;22.0;22.0;100.0
ITAIPU;2017-04-16;0.0;0.0;0.0
MADEIRA;2017-04-16;290.0;281.0;96.9
NORDESTE;2017-04-16;51809.0;11451.0;22.1
NORTE;2017-04-16;15018.0;9725.0;64.76
PARANA;2017-04-16;152257.0;70506.0;46.31
SUDESTE;2017-04-16;50796.0;13937.0;27.44
SUL;2017-04-16;20100.0;8123.0;40.41
TELES PIRES;2017-04-16;0.0;0.0;0.0
BELO MONTE;2017-04-17;22.0;22.0;100.0
ITAIPU;2017-04-17;0.0;0.0;0.0
MADEIRA;2017-04-17;290.0;279.0;96.21
NORDESTE;2017-04-17;51809.0;11439.0;22.08
NORTE;2017-04-17;15018.0;9760.0;64.99
PARANA;2017-04-17;152257.0;70249.0;46.14
SUDESTE;2017-04-17;50796.0;13936.0;27.44
SUL;2017-04-17;20100.0;8031.0;39.96
TELES PIRES;2017-04-17;0.0;0.0;0.0
BELO MONTE;2017-04-18;22.0;22.0;100.0
ITAIPU;2017-04-18;0.0;0.0;0.0
MADEIRA;2017-04-18;290.0;279.0;96.21
NORDESTE;2017-04-18;51809.0;11433.0;22.07
NORTE;2017-04-18;15018.0;9797.0;65.24
PARANA;2017-04-18;152257.0;70171.0;46.09
SUDESTE;2017-04-18;50796.0;13935.0;27.43
SUL;2017-04-18;20100.0;7950.0;39.55
TELES PIRES;2017-04-18;0.0;0.0;0.0
BELO MONTE;2017-04-19;22.0;23.0;104.55
ITAIPU;2017-04-19;0.0;0.0;0.0
MADEIRA;2017-04-19;290.0;280.0;96.55
NORDESTE;2017-04-19;51809.0;11403.0;22.01
NORTE;2017-04-19;15018.0;9812.0;65.33
PARANA;2017-04-19;152257.0;70101.0;46.04
SUDESTE;2017-04-19;50796.0;13923.0;27.41
SUL;2017-04-19;20100.0;7890.0;39.25
TELES PIRES;2017-04-19;0.0;0.0;0.0
BELO MONTE;2017-04-20;22.0;22.0;100.0
ITAIPU;2017-04-20;0.0;0.0;0.0
MADEIRA;2017-04-20;290.0;282.0;97.24
NORDESTE;2017-04-20;51809.0;11375.0;21.96
NORTE;2017-04-20;15018.0;9838.0;65.51
PARANA;2017-04-20;152257.0;69932.0;45.93
SUDESTE;2017-04-20;50796.0;13920.0;27.4
SUL;2017-04-20;20100.0;7799.0;38.8
TELES PIRES;2017-04-20;0.0;0.0;0.0
BELO MONTE;2017-04-21;22.0;22.0;100.0
ITAIPU;2017-04-21;0.0;0.0;0.0
MADEIRA;2017-04-21;290.0;283.0;97.59
NORDESTE;2017-04-21;51809.0;11340.0;21.89
NORTE;2017-04-21;15018.0;9832.0;65.47
PARANA;2017-04-21;152257.0;69983.0;45.96
SUDESTE;2017-04-21;50796.0;13932.0;27.43
SUL;2017-04-21;20100.0;7778.0;38.7
TELES PIRES;2017-04-21;0.0;0.0;0.0
BELO MONTE;2017-04-22;22.0;22.0;100.0
ITAIPU;2017-04-22;0.0;0.0;0.0
MADEIRA;2017-04-22;290.0;284.0;97.93
NORDESTE;2017-04-22;51809.0;11326.0;21.86
NORTE;2017-04-22;15018.0;9792.0;65.2
PARANA;2017-04-22;152257.0;70038.0;46.0
SUDESTE;2017-04-22;50796.0;13933.0;27.43
SUL;2017-04-22;20100.0;7797.0;38.79
TELES PIRES;2017-04-22;0.0;0.0;0.0
BELO MONTE;2017-04-23;22.0;22.0;100.0
ITAIPU;2017-04-23;0.0;0.0;0.0
MADEIRA;2017-04-23;290.0;284.0;97.93
NORDESTE;2017-04-23;51809.0;11310.0;21.83
NORTE;2017-04-23;15018.0;9801.0;65.26
PARANA;2017-04-23;152257.0;70299.0;46.17
SUDESTE;2017-04-23;50796.0;13927.0;27.42
SUL;2017-04-23;20100.0;7815.0;38.88
TELES PIRES;2017-04-23;0.0;0.0;0.0
BELO MONTE;2017-04-24;22.0;22.0;100.0
ITAIPU;2017-04-24;0.0;0.0;0.0
MADEIRA;2017-04-24;290.0;284.0;97.93
NORDESTE;2017-04-24;51809.0;11283.0;21.78
NORTE;2017-04-24;15018.0;9840.0;65.52
PARANA;2017-04-24;152257.0;70288.0;46.16
SUDESTE;2017-04-24;50796.0;13926.0;27.42
SUL;2017-04-24;20100.0;7743.0;38.52
TELES PIRES;2017-04-24;0.0;0.0;0.0
BELO MONTE;2017-04-25;22.0;22.0;100.0
ITAIPU;2017-04-25;0.0;0.0;0.0
MADEIRA;2017-04-25;290.0;282.0;97.24
NORDESTE;2017-04-25;51809.0;11252.0;21.72
NORTE;2017-04-25;15018.0;9876.0;65.76
PARANA;2017-04-25;152257.0;70242.0;46.13
SUDESTE;2017-04-25;50796.0;13921.0;27.41
SUL;2017-04-25;20100.0;7708.0;38.35
TELES PIRES;2017-04-25;0.0;0.0;0.0
BELO MONTE;2017-04-26;22.0;22.0;100.0
ITAIPU;2017-04-26;0.0;0.0;0.0
MADEIRA;2017-04-26;290.0;281.0;96.9
NORDESTE;2017-04-26;51809.0;11228.0;21.67
NORTE;2017-04-26;15018.0;9833.0;65.47
PARANA;2017-04-26;152257.0;70194.0;46.1
SUDESTE;2017-04-26;50796.0;13924.0;27.41
SUL;2017-04-26;20100.0;7937.0;39.49
TELES PIRES;2017-04-26;0.0;0.0;0.0
BELO MONTE;2017-04-27;22.0;22.0;100.0
ITAIPU;2017-04-27;0.0;0.0;0.0
MADEIRA;2017-04-27;290.0;282.0;97.24
NORDESTE;2017-04-27;51809.0;11210.0;21.64
