nom_ree;ear_data;ear_max_ree;ear_verif_ree_mwmes;ear_verif_ree_percentual
TELES PIRES;2019-03-31;0.0;0.0;0.0
BELO MONTE;2019-04-01;27.275;25.234;92.517
IGUACU;2019-04-01;10449.617;4309.486;41.2406
ITAIPU;2019-04-01;0.0;0.0;0.0
MADEIRA;2019-04-01;316.575;302.527;95.5625
MANAUS-AMAPA;2019-04-01;776.495;325.862;41.9658
NORDESTE;2019-04-01;51602.071;27348.839;52.9995
NORTE;2019-04-01;14361.117;9745.486;67.8602
PARANA;2019-04-01;140228.485;62259.31;44.3985
PARANAPANEMA;2019-04-01;11833.214;3534.121;29.8661
SUDESTE;2019-04-01;50313.666;15139.474;30.0902
SUL;2019-04-01;9447.43;4750.904;50.2878
TELES PIRES;2019-04-01;0.0;0.0;0.0
BELO MONTE;2019-04-02;27.275;25.103;92.0367
IGUACU;2019-04-02;10449.617;4247.271;40.6452
ITAIPU;2019-04-02;0.0;0.0;0.0
MADEIRA;2019-04-02;316.575;300.493;94.92
MANAUS-AMAPA;2019-04-02;776.495;327.404;42.1643
NORDESTE;2019-04-02;51602.071;27455.193;53.2056
NORTE;2019-04-02;14361.117;9809.904;68.3088
PARANA;2019-04-02;140228.485;62241.728;44.3859
PARANAPANEMA;2019-04-02;11833.214;3546.006;29.9666
SUDESTE;2019-04-02;50313.666;15171.22;30.1533
SUL;2019-04-02;9447.43;4653.695;49.2588
TELES PIRES;2019-04-02;0.0;0.0;0.0
BELO MONTE;2019-04-03;27.275;25.234;92.517
IGUACU;2019-04-03;10449.617;4171.527;39.9204
ITAIPU;2019-04-03;0.0;0.0;0.0
MADEIRA;2019-04-03;316.575;299.701;94.6698
MANAUS-AMAPA;2019-04-03;776.495;327.404;42.1643
NORDESTE;2019-04-03;51602.071;27621.472;53.5278
NORTE;2019-04-03;14361.117;9858.739;68.6488
PARANA;2019-04-03;140228.485;62220.247;44.3706
PARANAPANEMA;2019-04-03;11833.214;3556.258;30.0532
SUDESTE;2019-04-03;50313.666;15212.541;30.2354
SUL;2019-04-03;9447.43;4558.409;48.2503
TELES PIRES;2019-04-03;0.0;0.0;0.0
BELO MONTE;2019-04-04;27.275;25.429;93.2319
IGUACU;2019-04-04;10449.617;4101.416;39.2494
ITAIPU;2019-04-04;0.0;0.0;0.0
MADEIRA;2019-04-04;316.575;300.202;94.8281
MANAUS-AMAPA;2019-04-04;776.495;327.404;42.1643
NORDESTE;2019-04-04;51602.071;27811.27;53.8956
NORTE;2019-04-04;14361.117;9872.445;68.7443
PARANA;2019-04-04;140228.485;62174.419;44.3379
PARANAPANEMA;2019-04-04;11833.214;3557.655;30.065
SUDESTE;2019-04-04;50313.666;15258.567;30.3269
SUL;2019-04-04;9447.43;4457.142;47.1784
TELES PIRES;2019-04-04;0.0;0.0;0.0
BELO MONTE;2019-04-05;27.275;25.756;94.4308
IGUACU;2019-04-05;10449.617;4046.249;38.7215
ITAIPU;2019-04-05;0.0;0.0;0.0
MADEIRA;2019-04-05;316.575;302.236;95.4706
MANAUS-AMAPA;2019-04-05;776.495;327.404;42.1643
NORDESTE;2019-04-05;51602.071;27968.653;54.2006
NORTE;2019-04-05;14361.117;9845.224;68.5547
PARANA;2019-04-05;140228.485;62105.721;44.2889
PARANAPANEMA;2019-04-05;11833.214;3564.574;30.1235
SUDESTE;2019-04-05;50313.666;15311.166;30.4314
SUL;2019-04-05;9447.43;4392.545;46.4946
TELES PIRES;2019-04-05;0.0;0.0;0.0
BELO MONTE;2019-04-06;27.275;26.084;95.6334
IGUACU;2019-04-06;10449.617;4027.43;38.5414
ITAIPU;2019-04-06;0.0;0.0;0.0
MADEIRA;2019-04-06;316.575;305.391;96.4672
MANAUS-AMAPA;2019-04-06;776.495;327.404;42.1643
NORDESTE;2019-04-06;51602.071;28114.52;54.4833
NORTE;2019-04-06;14361.117;9829.173;68.443
PARANA;2019-04-06;140228.485;62215.086;44.3669
PARANAPANEMA;2019-04-06;11833.214;3568.627;30.1577
SUDESTE;2019-04-06;50313.666;15413.725;30.6353
SUL;2019-04-06;9447.43;4394.856;46.5191
TELES PIRES;2019-04-06;0.0;0.0;0.0
BELO MONTE;2019-04-07;27.275;26.346;96.594
IGUACU;2019-04-07;10449.617;4079.645;39.0411
ITAIPU;2019-04-07;0.0;0.0;0.0
MADEIRA;2019-04-07;316.575;309.053;97.6239
MANAUS-AMAPA;2019-04-07;776.495;327.404;42.1643
NORDESTE;2019-04-07;51602.071;28242.626;54.7316
NORTE;2019-04-07;14361.117;9876.098;68.7697
PARANA;2019-04-07;140228.485;62442.827;44.5293
PARANAPANEMA;2019-04-07;11833.214;3582.943;30.2787
SUDESTE;2019-04-07;50313.666;15522.628;30.8517
SUL;2019-04-07;9447.43;4418.261;46.7668
TELES PIRES;2019-04-07;0.0;0.0;0.0
BELO MONTE;2019-04-08;27.275;26.744;98.0532
IGUACU;2019-04-08;10449.617;4043.151;38.6919
ITAIPU;2019-04-08;0.0;0.0;0.0
MADEIRA;2019-04-08;316.575;308.91;97.5788
MANAUS-AMAPA;2019-04-08;776.495;327.404;42.1643
NORDESTE;2019-04-08;51602.071;28385.8;55.009
NORTE;2019-04-08;14361.117;9939.317;69.2099
PARANA;2019-04-08;140228.485;62672.459;44.6931
PARANAPANEMA;2019-04-08;11833.214;3596.387;30.3923
SUDESTE;2019-04-08;50313.666;15664.922;31.1345
SUL;2019-04-08;9447.43;4391.137;46.4797
TELES PIRES;2019-04-08;0.0;0.0;0.0
BELO MONTE;2019-04-09;27.275;26.084;95.6334
IGUACU;2019-04-09;10449.617;4023.175;38.5007
ITAIPU;2019-04-09;0.0;0.0;0.0
MADEIRA;2019-04-09;316.575;308.47;97.4398
MANAUS-AMAPA;2019-04-09;776.495;330.413;42.5519
NORDESTE;2019-04-09;51602.071;28515.91;55.2612
NORTE;2019-04-09;14361.117;9974.356;69.4539
PARANA;2019-04-09;140228.485;63069.035;44.9759
PARANAPANEMA;2019-04-09;11833.214;3623.101;30.6181
SUDESTE;2019-04-09;50313.666;15819.172;31.4411
SUL;2019-04-09;9447.43;4378.45;46.3454
TELES PIRES;2019-04-09;0.0;0.0;0.0
BELO MONTE;2019-04-10;27.275;25.103;92.0367
IGUACU;2019-04-10;10449.617;4044.392;38.7037
ITAIPU;2019-04-10;0.0;0.0;0.0
MADEIRA;2019-04-10;316.575;308.853;97.5608
MANAUS-AMAPA;2019-04-10;776.495;330.413;42.5519
NORDESTE;2019-04-10;51602.071;28724.676;55.6657
NORTE;2019-04-10;14361.117;9983.983;69.5209
PARANA;2019-04-10;140228.485;63579.325;45.3398
PARANAPANEMA;2019-04-10;11833.214;3657.728;30.9107
SUDESTE;2019-04-10;50313.666;15959.114;31.7192
SUL;2019-04-10;9447.43;4349.994;46.0442
TELES PIRES;2019-04-10;0.0;0.0;0.0
BELO MONTE;2019-04-11;27.275;24.843;91.0834
IGUACU;2019-04-11;10449.617;4048.398;38.7421
ITAIPU;2019-04-11;0.0;0.0;0.0
MADEIRA;2019-04-11;316.575;306.522;96.8244
MANAUS-AMAPA;2019-04-11;776.495;330.413;42.5519
NORDESTE;2019-04-11;51602.071;28758.267;55.7308
NORTE;2019-04-11;14361.117;10002.693;69.6512
PARANA;2019-04-11;140228.485;64042.643;45.6702
PARANAPANEMA;2019-04-11;11833.214;3689.169;31.1764
SUDESTE;2019-04-11;50313.666;16077.434;31.9544
SUL;2019-04-11;9447.43;4324.975;45.7794
TELES PIRES;2019-04-11;0.0;0.0;0.0
BELO MONTE;2019-04-12;27.275;25.103;92.0367
IGUACU;2019-04-12;10449.617;4053.542;38.7913
ITAIPU;2019-04-12;0.0;0.0;0.0
MADEIRA;2019-04-12;316.575;305.1;96.3753
MANAUS-AMAPA;2019-04-12;776.495;330.413;42.5519
NORDESTE;2019-04-12;51602.071;28809.445;55.83
NORTE;2019-04-12;14361.117;10021.337;69.781
PARANA;2019-04-12;140228.485;64355.913;45.8936
PARANAPANEMA;2019-04-12;11833.214;3718.314;31.4227
SUDESTE;2019-04-12;50313.666;16186.363;32.1709
SUL;2019-04-12;9447.43;4311.367;45.6353
TELES PIRES;2019-04-12;0.0;0.0;0.0
BELO MONTE;2019-04-13;27.275;25.297;92.7479
IGUACU;2019-04-13;10449.617;4090.048;39.1406
ITAIPU;2019-04-13;0.0;0.0;0.0
MADEIRA;2019-04-13;316.575;307.46;97.1207
MANAUS-AMAPA;2019-04-13;776.495;330.413;42.5519
NORDESTE;2019-04-13;51602.071;28908.749;56.0225
NORTE;2019-04-13;14361.117;10070.701;70.1248
PARANA;2019-04-13;140228.485;64769.21;46.1883
PARANAPANEMA;2019-04-13;11833.214;3746.992;31.665
SUDESTE;2019-04-13;50313.666;16309.435;32.4155
SUL;2019-04-13;9447.43;4311.679;45.6386
TELES PIRES;2019-04-13;0.0;0.0;0.0
BELO MONTE;2019-04-14;27.275;25.363;92.9899
IGUACU;2019-04-14;10449.617;4170.136;39.9071
ITAIPU;2019-04-14;0.0;0.0;0.0
MADEIRA;2019-04-14;316.575;310.793;98.1736
MANAUS-AMAPA;2019-04-14;776.495;331.88;42.7408
NORDESTE;2019-04-14;51602.071;28988.643;56.1773
NORTE;2019-04-14;14361.117;10124.784;70.5014
PARANA;2019-04-14;140228.485;65202.572;46.4974
PARANAPANEMA;2019-04-14;11833.214;3778.196;31.9287
SUDESTE;2019-04-14;50313.666;16411.884;32.6191
SUL;2019-04-14;9447.43;4322.598;45.7542
TELES PIRES;2019-04-14;0.0;0.0;0.0
BELO MONTE;2019-04-15;27.275;25.363;92.9899
IGUACU;2019-04-15;10449.617;4154.557;39.758
ITAIPU;2019-04-15;0.0;0.0;0.0
MADEIRA;2019-04-15;316.575;312.154;98.6035
MANAUS-AMAPA;2019-04-15;776.495;336.438;43.3278
NORDESTE;2019-04-15;51602.071;29020.396;56.2388
NORTE;2019-04-15;14361.117;10109.454;70.3946
PARANA;2019-04-15;140228.485;65524.05;46.7266
PARANAPANEMA;2019-04-15;11833.214;3792.706;32.0514
SUDESTE;2019-04-15;50313.666;16476.791;32.7481
SUL;2019-04-15;9447.43;4299.327;45.5079
TELES PIRES;2019-04-15;0.0;0.0;0.0
BELO MONTE;2019-04-16;27.275;25.363;92.9899
IGUACU;2019-04-16;10449.617;4155.756;39.7695
ITAIPU;2019-04-16;0.0;0.0;0.0
MADEIRA;2019-04-16;316.575;311.473;98.3884
MANAUS-AMAPA;2019-04-16;776.495;339.455;43.7163
NORDESTE;2019-04-16;51602.071;29049.113;56.2945
NORTE;2019-04-16;14361.117;10148.728;70.6681
PARANA;2019-04-16;140228.485;65969.534;47.0443
PARANAPANEMA;2019-04-16;11833.214;3811.072;32.2066
SUDESTE;2019-04-16;50313.666;16550.496;32.8946
SUL;2019-04-16;9447.43;4293.965;45.4511
TELES PIRES;2019-04-16;0.0;0.0;0.0
BELO MONTE;2019-04-17;27.275;25.297;92.7479
IGUACU;2019-04-17;10449.617;4139.254;39.6115
ITAIPU;2019-04-17;0.0;0.0;0.0
MADEIRA;2019-04-17;316.575;308.592;97.4783
MANAUS-AMAPA;2019-04-17;776.495;339.455;43.7163
NORDESTE;2019-04-17;51602.071;29048.724;56.2937
NORTE;2019-04-17;14361.117;10160.007;70.7466
PARANA;2019-04-17;140228.485;66581.166;47.4805
PARANAPANEMA;2019-04-17;11833.214;3815.631;32.2451
SUDESTE;2019-04-17;50313.666;16603.867;33.0007
SUL;2019-04-17;9447.43;4295.876;45.4714
TELES PIRES;2019-04-17;0.0;0.0;0.0
BELO MONTE;2019-04-18;27.275;25.103;92.0367
IGUACU;2019-04-18;10449.617;4122.077;39.4472
ITAIPU;2019-04-18;0.0;0.0;0.0
MADEIRA;2019-04-18;316.575;308.592;97.4783
MANAUS-AMAPA;2019-04-18;776.495;342.475;44.1052
NORDESTE;2019-04-18;51602.071;29111.086;56.4146
NORTE;2019-04-18;14361.117;10143.09;70.6288
PARANA;2019-04-18;140228.485;67173.91;47.9032
PARANAPANEMA;2019-04-18;11833.214;3828.23;32.3516
SUDESTE;2019-04-18;50313.666;16648.213;33.0888
SUL;2019-04-18;9447.43;4311.615;45.638
TELES PIRES;2019-04-18;0.0;0.0;0.0
BELO MONTE;2019-04-19;27.275;25.037;91.7947
IGUACU;2019-04-19;10449.617;4190.864;40.1054
ITAIPU;2019-04-19;0.0;0.0;0.0
MADEIRA;2019-04-19;316.575;309.272;97.6931
MANAUS-AMAPA;2019-04-19;776.495;344.024;44.3047
NORDESTE;2019-04-19;51602.071;29174.133;56.5367
NORTE;2019-04-19;14361.117;10187.9;70.9409
PARANA;2019-04-19;140228.485;67970.995;48.4716
PARANAPANEMA;2019-04-19;11833.214;3846.865;32.509
SUDESTE;2019-04-19;50313.666;16707.505;33.2067
SUL;2019-04-19;9447.43;4333.13;45.8657
TELES PIRES;2019-04-19;0.0;0.0;0.0
BELO MONTE;2019-04-20;27.275;25.037;91.7947
IGUACU;2019-04-20;10449.617;4220.569;40.3897
ITAIPU;2019-04-20;0.0;0.0;0.0
MADEIRA;2019-04-20;316.575;311.152;98.287
MANAUS-AMAPA;2019-04-20;776.495;350.074;45.0839
NORDESTE;2019-04-20;51602.071;29219.597;56.6249
NORTE;2019-04-20;14361.117;10216.399;71.1393
PARANA;2019-04-20;140228.485;68446.092;48.8104
PARANAPANEMA;2019-04-20;11833.214;3853.602;32.566
SUDESTE;2019-04-20;50313.666;16755.461;33.302
SUL;2019-04-20;9447.43;4346.323;46.0053
TELES PIRES;2019-04-20;0.0;0.0;0.0
BELO MONTE;2019-04-21;27.275;24.909;91.3254
IGUACU;2019-04-21;10449.617;4276.754;40.9274
ITAIPU;2019-04-21;0.0;0.0;0.0
MADEIRA;2019-04-21;316.575;311.313;98.3378
MANAUS-AMAPA;2019-04-21;776.495;354.656;45.674
NORDESTE;2019-04-21;51602.071;29331.54;56.8418
NORTE;2019-04-21;14361.117;10205.106;71.0607
PARANA;2019-04-21;140228.485;68944.786;49.166
PARANAPANEMA;2019-04-21;11833.214;3868.308;32.6903
SUDESTE;2019-04-21;50313.666;16796.383;33.3833
SUL;2019-04-21;9447.43;4369.84;46.2543
TELES PIRES;2019-04-21;0.0;0.0;0.0
BELO MONTE;2019-04-22;27.275;24.715;90.6141
IGUACU;2019-04-22;10449.617;4236.297;40.5402
ITAIPU;2019-04-22;0.0;0.0;0.0
MADEIRA;2019-04-22;316.575;310.471;98.0719
MANAUS-AMAPA;2019-04-22;776.495;354.656;45.674
NORDESTE;2019-04-22;51602.071;29423.812;57.0206
NORTE;2019-04-22;14361.117;10220.835;71.1702
PARANA;2019-04-22;140228.485;68992.209;49.1999
PARANAPANEMA;2019-04-22;11833.214;3865.681;32.6681
SUDESTE;2019-04-22;50313.666;16826.067;33.4423
SUL;2019-04-22;9447.43;4353.722;46.0837
TELES PIRES;2019-04-22;0.0;0.0;0.0
BELO MONTE;2019-04-23;27.275;24.65;90.3758
IGUACU;2019-04-23;10449.617;4193.608;40.1317
ITAIPU;2019-04-23;0.0;0.0;0.0
MADEIRA;2019-04-23;316.575;310.18;97.9799
MANAUS-AMAPA;2019-04-23;776.495;359.323;46.275
NORDESTE;2019-04-23;51602.071;29465.094;57.1006
NORTE;2019-04-23;14361.117;10277.987;71.5682
PARANA;2019-04-23;140228.485;69085.083;49.2661
PARANAPANEMA;2019-04-23;11833.214;3856.494;32.5904
SUDESTE;2019-04-23;50313.666;16857.239;33.5043
SUL;2019-04-23;9447.43;4332.961;45.8639
TELES PIRES;2019-04-23;0.0;0.0;0.0
BELO MONTE;2019-04-24;27.275;24.65;90.3758
IGUACU;2019-04-24;10449.617;4154.377;39.7563
ITAIPU;2019-04-24;0.0;0.0;0.0
MADEIRA;2019-04-24;316.575;309.882;97.8858
MANAUS-AMAPA;2019-04-24;776.495;360.802;46.4655
NORDESTE;2019-04-24;51602.071;29535.845;57.2377
NORTE;2019-04-24;14361.117;10308.403;71.78
PARANA;2019-04-24;140228.485;69160.666;49.32
PARANAPANEMA;2019-04-24;11833.214;3857.414;32.5982
SUDESTE;2019-04-24;50313.666;16900.672;33.5906
SUL;2019-04-24;9447.43;4308.433;45.6043
TELES PIRES;2019-04-24;0.0;0.0;0.0
BELO MONTE;2019-04-25;27.275;24.715;90.6141
IGUACU;2019-04-25;10449.617;4105.847;39.2918
ITAIPU;2019-04-25;0.0;0.0;0.0
MADEIRA;2019-04-25;316.575;308.373;97.4091
MANAUS-AMAPA;2019-04-25;776.495;362.36;46.6661
NORDESTE;2019-04-25;51602.071;29624.82;57.4101
NORTE;2019-04-25;14361.117;10293.995;71.6796
PARANA;2019-04-25;140228.485;69314.62;49.4298
PARANAPANEMA;2019-04-25;11833.214;3860.647;32.6255
SUDESTE;2019-04-25;50313.666;16946.691;33.6821
SUL;2019-04-25;9447.43;4281.165;45.3157
TELES PIRES;2019-04-25;0.0;0.0;0.0
BELO MONTE;2019-04-26;27.275;24.715;90.6141
IGUACU;2019-04-26;10449.617;4063.454;38.8862
ITAIPU;2019-04-26;0.0;0.0;0.0
MADEIRA;2019-04-26;316.575;307.99;97.2882
MANAUS-AMAPA;2019-04-26;776.495;365.477;47.0675
NORDESTE;2019-04-26;51602.071;29682.791;57.5225
NORTE;2019-04-26;14361.117;10320.97;71.8675
PARANA;2019-04-26;140228.485;69462.112;49.535
PARANAPANEMA;2019-04-26;11833.214;3849.548;32.5317
SUDESTE;2019-04-26;50313.666;16993.074;33.7743
SUL;2019-04-26;9447.43;4257.713;45.0674
TELES PIRES;2019-04-26;0.0;0.0;0.0
BELO MONTE;2019-04-27;27.275;24.715;90.6141
IGUACU;2019-04-27;10449.617;4075.613;39.0025
ITAIPU;2019-04-27;0.0;0.0;0.0
MADEIRA;2019-04-27;316.575;308.073;97.3144
MANAUS-AMAPA;2019-04-27;776.495;374.767;48.2639
NORDESTE;2019-04-27;51602.071;29754.18;57.6608
NORTE;2019-04-27;14361.117;10358.561;72.1292
PARANA;2019-04-27;140228.485;69682.088;49.6918
PARANAPANEMA;2019-04-27;11833.214;3857.04;32.595
SUDESTE;2019-04-27;50313.666;17032.068;33.8518
SUL;2019-04-27;9447.43;4289.205;45.4008
TELES PIRES;2019-04-27;0.0;0.0;0.0
BELO MONTE;2019-04-28;27.275;24.843;91.0834
IGUACU;2019-04-28;10449.617;4179.589;39.9975
ITAIPU;2019-04-28;0.0;0.0;0.0
MADEIRA;2019-04-28;316.575;309.754;97.8454
MANAUS-AMAPA;2019-04-28;776.495;381.026;49.07
NORDESTE;2019-04-28;51602.071;29791.346;57.7328
NORTE;2019-04-28;14361.117;10350.167;72.0708
PARANA;2019-04-28;140228.485;69992.948;49.9135
PARANAPANEMA;2019-04-28;11833.214;3874.069;32.7389
SUDESTE;2019-04-28;50313.666;17084.975;33.9569
SUL;2019-04-28;9447.43;4386.479;46.4304
TELES PIRES;2019-04-28;0.0;0.0;0.0
BELO MONTE;2019-04-29;27.275;24.909;91.3254
IGUACU;2019-04-29;10449.617;4230.675;40.4864
ITAIPU;2019-04-29;0.0;0.0;0.0
MADEIRA;2019-04-29;316.575;310.273;98.0093
MANAUS-AMAPA;2019-04-29;776.495;385.727;49.6754
NORDESTE;2019-04-29;51602.071;29844.135;57.8351
NORTE;2019-04-29;14361.117;10305.594;71.7604
PARANA;2019-04-29;140228.485;70000.999;49.9192
PARANAPANEMA;2019-04-29;11833.214;3873.515;32.7343
SUDESTE;2019-04-29;50313.666;17114.543;34.0157
SUL;2019-04-29;9447.43;4456.62;47.1728
TELES PIRES;2019-04-29;0.0;0.0;0.0
BELO MONTE;2019-04-30;27.275;25.037;91.7947
IGUACU;2019-04-30;10449.617;4264.55;40.8106
ITAIPU;2019-04-30;0.0;0.0;0.0
MADEIRA;2019-04-30;316.575;310.113;97.9588
MANAUS-AMAPA;2019-04-30;776.495;392.084;50.4941
NORDESTE;2019-04-30;51602.071;29867.496;57.8804
NORTE;2019-04-30;14361.117;10330.679;71.9351
PARANA;2019-04-30;140228.485;70134.467;50.0144
PARANAPANEMA;2019-04-30;11833.214;3889.061;32.8656
SUDESTE;2019-04-30;50313.666;17136.211;34.0588
SUL;2019-04-30;9447.43;4492.47;47.5523
TELES PIRES;2019-04-30;0.0;0.0;0.0
BELO MONTE;2019-05-01;27.275;25.103;92.0367
IGUACU;2019-05-01;10449.617;4391.904;42.0293
ITAIPU;2019-05-01;0.0;0.0;0.0
MADEIRA;2019-05-01;316.575;309.791;97.8571
MANAUS-AMAPA;2019-05-01;776.495;398.451;51.314
NORDESTE;2019-05-01;51602.071;29672.668;57.5029
NORTE;2019-05-01;14361.117;10405.943;72.4591
PARANA;2019-05-01;140228.485;70432.609;50.227
PARANAPANEMA;2019-05-01;11833.214;3915.785;33.0915
SUDESTE;2019-05-01;50313.666;17153.636;34.0934
SUL;2019-05-01;9447.43;4524.588;47.8923
TELES PIRES;2019-05-01;0.0;0.0;0.0
BELO MONTE;2019-05-02;27.275;25.103;92.0367
IGUACU;2019-05-02;10449.617;4417.29;42.2723
ITAIPU;2019-05-02;0.0;0.0;0.0
MADEIRA;2019-05-02;316.575;309.499;97.7648
MANAUS-AMAPA;2019-05-02;776.495;407.983;52.5416
NORDESTE;2019-05-02;51602.071;29950.735;58.0417
NORTE;2019-05-02;14361.117;10398.144;72.4048
PARANA;2019-05-02;140228.485;70535.336;50.3003
PARANAPANEMA;2019-05-02;11833.214;3917.645;33.1072
SUDESTE;2019-05-02;50313.666;17171.009;34.1279
SUL;2019-05-02;9447.43;4515.254;47.7935
TELES PIRES;2019-05-02;0.0;0.0;0.0
BELO MONTE;2019-05-03;27.275;25.103;92.0367
IGUACU;2019-05-03;10449.617;4438.948;42.4795
ITAIPU;2019-05-03;0.0;0.0;0.0
MADEIRA;2019-05-03;316.575;309.336;97.7133
MANAUS-AMAPA;2019-05-03;776.495;416.038;53.579
NORDESTE;2019-05-03;51602.071;29983.203;58.1047
NORTE;2019-05-03;14361.117;10322.914;71.881
PARANA;2019-05-03;140228.485;70541.39;50.3046
PARANAPANEMA;2019-05-03;11833.214;3930.118;33.2126
SUDESTE;2019-05-03;50313.666;17195.146;34.1759
SUL;2019-05-03;9447.43;4500.526;47.6376
TELES PIRES;2019-05-03;0.0;0.0;0.0
BELO MONTE;2019-05-04;27.275;25.103;92.0367
IGUACU;2019-05-04;10449.617;4476.004;42.8341
ITAIPU;2019-05-04;0.0;0.0;0.0
MADEIRA;2019-05-04;316.575;307.79;97.225
MANAUS-AMAPA;2019-05-04;776.495;422.526;54.4145
NORDESTE;2019-05-04;51602.071;29999.504;58.1362
NORTE;2019-05-04;14361.117;10275.468;71.5506
PARANA;2019-05-04;140228.485;70823.959;50.5061
PARANAPANEMA;2019-05-04;11833.214;3939.773;33.2942
SUDESTE;2019-05-04;50313.666;17216.586;34.2185
SUL;2019-05-04;9447.43;4502.477;47.6582
TELES PIRES;2019-05-04;0.0;0.0;0.0
BELO MONTE;2019-05-05;27.275;25.037;91.7947
IGUACU;2019-05-05;10449.617;4572.162;43.7544
ITAIPU;2019-05-05;0.0;0.0;0.0
MADEIRA;2019-05-05;316.575;308.023;97.2986
MANAUS-AMAPA;2019-05-05;776.495;429.024;55.2514
NORDESTE;2019-05-05;51602.071;29994.308;58.1262
NORTE;2019-05-05;14361.117;10299.148;71.7155
PARANA;2019-05-05;140228.485;71031.65;50.6542
PARANAPANEMA;2019-05-05;11833.214;3951.249;33.3912
SUDESTE;2019-05-05;50313.666;17240.48;34.266
SUL;2019-05-05;9447.43;4563.183;48.3008
TELES PIRES;2019-05-05;0.0;0.0;0.0
BELO MONTE;2019-05-06;27.275;25.103;92.0367
IGUACU;2019-05-06;10449.617;4571.663;43.7496
ITAIPU;2019-05-06;0.0;0.0;0.0
MADEIRA;2019-05-06;316.575;306.613;96.8532
MANAUS-AMAPA;2019-05-06;776.495;433.946;55.8852
NORDESTE;2019-05-06;51602.071;30007.385;58.1515
NORTE;2019-05-06;14361.117;10343.732;72.026
PARANA;2019-05-06;140228.485;71009.715;50.6386
PARANAPANEMA;2019-05-06;11833.214;3952.662;33.4031
SUDESTE;2019-05-06;50313.666;17263.843;34.3124
SUL;2019-05-06;9447.43;4616.643;48.8667
TELES PIRES;2019-05-06;0.0;0.0;0.0
BELO MONTE;2019-05-07;27.275;25.103;92.0367
IGUACU;2019-05-07;10449.617;4564.639;43.6824
ITAIPU;2019-05-07;0.0;0.0;0.0
MADEIRA;2019-05-07;316.575;303.442;95.8515
MANAUS-AMAPA;2019-05-07;776.495;440.464;56.7246
NORDESTE;2019-05-07;51602.071;30047.956;58.2301
NORTE;2019-05-07;14361.117;10418.843;72.549
PARANA;2019-05-07;140228.485;71086.85;50.6936
PARANAPANEMA;2019-05-07;11833.214;3947.977;33.3635
SUDESTE;2019-05-07;50313.666;17283.262;34.351
SUL;2019-05-07;9447.43;4656.121;49.2845
TELES PIRES;2019-05-07;0.0;0.0;0.0
BELO MONTE;2019-05-08;27.275;25.037;91.7947
IGUACU;2019-05-08;10449.617;4580.266;43.8319
ITAIPU;2019-05-08;0.0;0.0;0.0
MADEIRA;2019-05-08;316.575;299.884;94.7276
MANAUS-AMAPA;2019-05-08;776.495;447.073;57.5758
NORDESTE;2019-05-08;51602.071;30024.283;58.1843
NORTE;2019-05-08;14361.117;10441.75;72.7085
PARANA;2019-05-08;140228.485;71306.149;50.85
PARANAPANEMA;2019-05-08;11833.214;3940.585;33.3011
SUDESTE;2019-05-08;50313.666;17316.605;34.4173
SUL;2019-05-08;9447.43;4676.747;49.5028
TELES PIRES;2019-05-08;0.0;0.0;0.0
BELO MONTE;2019-05-09;27.275;25.037;91.7947
IGUACU;2019-05-09;10449.617;4582.264;43.851
ITAIPU;2019-05-09;0.0;0.0;0.0
MADEIRA;2019-05-09;316.575;297.934;94.1117
MANAUS-AMAPA;2019-05-09;776.495;452.097;58.2228
NORDESTE;2019-05-09;51602.071;29966.118;58.0715
NORTE;2019-05-09;14361.117;10449.25;72.7607
PARANA;2019-05-09;140228.485;71453.832;50.9553
PARANAPANEMA;2019-05-09;11833.214;3948.357;33.3667
SUDESTE;2019-05-09;50313.666;17333.029;34.4499
SUL;2019-05-09;9447.43;4694.121;49.6868
TELES PIRES;2019-05-09;0.0;0.0;0.0
BELO MONTE;2019-05-10;27.275;25.103;92.0367
IGUACU;2019-05-10;10449.617;4569.978;43.7334
ITAIPU;2019-05-10;0.0;0.0;0.0
MADEIRA;2019-05-10;316.575;295.456;93.3289
MANAUS-AMAPA;2019-05-10;776.495;460.405;59.2927
NORDESTE;2019-05-10;51602.071;29963.904;58.0673
NORTE;2019-05-10;14361.117;10411.872;72.5004
PARANA;2019-05-10;140228.485;71497.108;50.9862
PARANAPANEMA;2019-05-10;11833.214;3952.752;33.4039
SUDESTE;2019-05-10;50313.666;17344.743;34.4732
SUL;2019-05-10;9447.43;4727.963;50.045
TELES PIRES;2019-05-10;0.0;0.0;0.0
BELO MONTE;2019-05-11;27.275;25.234;92.517
IGUACU;2019-05-11;10449.617;4611.77;44.1334
ITAIPU;2019-05-11;0.0;0.0;0.0
MADEIRA;2019-05-11;316.575;292.071;92.2597
MANAUS-AMAPA;2019-05-11;776.495;467.128;60.1585
NORDESTE;2019-05-11;51602.071;29968.22;58.0756
NORTE;2019-05-11;14361.117;10400.406;72.4206
PARANA;2019-05-11;140228.485;71662.6;51.1042
PARANAPANEMA;2019-05-11;11833.214;3967.793;33.531
SUDESTE;2019-05-11;50313.666;17364.453;34.5124
SUL;2019-05-11;9447.43;4903.223;51.9001
TELES PIRES;2019-05-11;0.0;0.0;0.0
BELO MONTE;2019-05-12;27.275;25.297;92.7479
IGUACU;2019-05-12;10449.617;4702.349;45.0002
ITAIPU;2019-05-12;0.0;0.0;0.0
